192.168.208.1 - - [21/Dec/2018:20:20:02 +0000] "GET /api/measures/component?additionalFields=metrics%2Cperiods&componentKey=trf-e-social&metricKeys=alert_status%2Cquality_gate_details%2Cbugs%2Cnew_bugs%2Creliability_rating%2Cnew_reliability_rating%2Cvulnerabilities%2Cnew_vulnerabilities%2Csecurity_rating%2Cnew_security_rating%2Ccode_smells%2Cnew_code_smells%2Csqale_rating%2Cnew_maintainability_rating%2Csqale_index%2Cnew_technical_debt%2Ccoverage%2Cnew_coverage%2Cnew_lines_to_cover%2Ctests%2Cduplicated_lines_density%2Cnew_duplicated_lines_density%2Cduplicated_blocks%2Cncloc%2Cncloc_language_distribution%2Cprojects%2Cnew_lines HTTP/1.1" 200 - "http://localhost:9000/dashboard?id=trf-e-social" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAO"
192.168.208.1 - - [21/Dec/2018:20:20:02 +0000] "GET /api/project_links/search?projectKey=trf-e-social HTTP/1.1" 200 12 "http://localhost:9000/dashboard?id=trf-e-social" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAU"
192.168.208.1 - - [21/Dec/2018:20:20:02 +0000] "GET /api/project_analyses/search?project=trf-e-social&ps=3 HTTP/1.1" 200 203 "http://localhost:9000/dashboard?id=trf-e-social" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAR"
192.168.208.1 - - [21/Dec/2018:20:20:02 +0000] "GET /api/measures/search_history?component=trf-e-social&metrics=sqale_index%2Cduplicated_lines_density%2Cncloc%2Ccoverage%2Cbugs%2Ccode_smells%2Cvulnerabilities&ps=1000 HTTP/1.1" 200 673 "http://localhost:9000/dashboard?id=trf-e-social" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAS"
192.168.208.1 - - [21/Dec/2018:20:20:03 +0000] "GET /api/rules/search?activation=true&ps=1&qprofile=AWfSVkwWMwXbZEe3uTGG&statuses=DEPRECATED HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=trf-e-social" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAP"
192.168.208.1 - - [21/Dec/2018:20:20:03 +0000] "GET /api/rules/search?activation=true&ps=1&qprofile=AWfSVkapMwXbZEe3uTAT&statuses=DEPRECATED HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=trf-e-social" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAT"
192.168.208.1 - - [21/Dec/2018:20:20:03 +0000] "GET /api/rules/search?activation=true&ps=1&qprofile=AWfSVlT-MwXbZEe3uTMr&statuses=DEPRECATED HTTP/1.1" 200 35 "http://localhost:9000/dashboard?id=trf-e-social" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAQ"
192.168.208.1 - - [21/Dec/2018:20:20:05 +0000] "GET /api/components/search_projects?ps=50&facets=reliability_rating%2Csecurity_rating%2Csqale_rating%2Ccoverage%2Cduplicated_lines_density%2Cncloc%2Calert_status%2Clanguages%2Ctags&f=analysisDate%2CleakPeriodDate&s=analysisDate&asc=false HTTP/1.1" 200 - "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAV"
192.168.208.1 - - [21/Dec/2018:20:20:05 +0000] "GET /api/organizations/search?organizations=default-organization HTTP/1.1" 200 161 "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAX"
192.168.208.1 - - [21/Dec/2018:20:20:05 +0000] "GET /api/measures/search?projectKeys=trf-e-social&metricKeys=alert_status%2Cbugs%2Creliability_rating%2Cvulnerabilities%2Csecurity_rating%2Ccode_smells%2Csqale_rating%2Cduplicated_lines_density%2Ccoverage%2Cncloc%2Cncloc_language_distribution HTTP/1.1" 200 929 "http://localhost:9000/projects?sort=-analysis_date" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.77 Safari/537.36 Vivaldi/2.1.1337.36" "AWfSbLsa+CO95tv6AAAW"
